Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2018,Dodge,Grand,128999 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Indigo Blue,Black,null,4,Flexible,13.7L/100km,9.4L/100km,19900
2017,Dodge,Grand,95390 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Granite Crystal Metallic,Black,null,4,Flexible,13.7L/100km,9.4L/100km,20995
2016,Dodge,Challenger,148828 km,Coupe,3.6,Automatic,RWD,Jazz Blue Pearl,Black,null,2,Regular Unleaded,12.4L/100km,7.8L/100km,20998
2019,Dodge,Challenger,25522 km,Coupe,V8,Automatic,RWD,F8 Green,Brown,null,null,Gas,17.6L/100km,10.7L/100km,109998
2018,Dodge,Journey,117610 km,SUV,V6 Cylinder Engine,Automatic,AWD,Granite Crystal Metallic,null,null,4,Gas,14.5L/100km,10.0L/100km,22888
2019,Dodge,Grand,88242 km,Minivan,3.6L V6,Automatic,FWD,Billet Metallic,null,null,null,Gas,13.7L/100km,9.4L/100km,23495
2018,Dodge,Charger,148150 km,Sedan,V6 Cylinder Engine,Automatic,RWD,Pitch Black,Black,null,null,Regular Unleaded,12.4L/100km,7.8L/100km,24900
2020,Dodge,Grand,121770 km,Minivan,V-6 cyl,6 Speed Automatic,null,Brilliant Black Crystal Pearl,Black,null,null,Gas,13.7L/100km,9.4L/100km,26999
2019,Dodge,Charger,118300 km,Sedan,3.6,Automatic,RWD,Pitch Black,Black,null,4,Gas,12.4L/100km,7.8L/100km,28888
2019,Dodge,Grand,61818 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,null,null,null,2,Gas,13.7L/100km,9.4L/100km,29590
2020,Dodge,Grand,67060 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Bright White,Black,null,null,Gas,null,null,29998
2017,Dodge,Challenger,148300 km,Coupe,3.6,Automatic,AWD,Gray,Black,null,2,Gas,12.8L/100km,8.7L/100km,30388
2020,Dodge,Grand,79361 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Billet Silver Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,30950
2019,Dodge,Grand,101330 km,Minivan,3.6,Automatic,FWD,Granite Crystal Metallic,Black,6,4,Other,13.7L/100km,9.4L/100km,26985
2020,Dodge,Grand,79954 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Granite Crystal Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,30994
2020,Dodge,Grand,18500 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,null,Gas,13.7L/100km,9.4L/100km,32995
2019,Dodge,Challenger,103587 km,Coupe,V-6 cyl,8 Speed Automatic,AWD,Grey,Black,null,null,Gas,12.8L/100km,8.7L/100km,33999
2018,Dodge,Challenger,98122 km,Coupe,V6 Cylinder Engine,8 Speed Automatic,AWD,Go Mango,Black,5,2,Gas,12.8L/100km,8.7L/100km,36088
2020,Dodge,Durango,88123 km,SUV,V6 Cylinder Engine,Automatic,AWD,White Knuckle,Black,7,4,Gas,12.7L/100km,9.6L/100km,37395
2019,Dodge,Durango,75581 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,Gray,Black,7,4,Gas,12.7L/100km,9.6L/100km,38965
2020,Dodge,Durango,91855 km,SUV,V6 Cylinder Engine,Automatic,4WD,Grey,Black,6,4,Gas,12.7L/100km,9.6L/100km,38985
2019,Dodge,Durango,104581 km,SUV,8 Cylinder Engine,Automatic,4WD,DB Black,Black,null,null,Gas,16.7L/100km,10.9L/100km,39999
2021,Dodge,Durango,89540 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,White,Black,6,4,Gas,12.7L/100km,9.6L/100km,40994
2017,Dodge,Grand,165782 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,18999
2021,Dodge,Durango,81495 km,SUV,3.6L V6,Automatic,AWD,DB Black,null,null,null,Gas,12.7L/100km,9.6L/100km,40995
2020,Dodge,Durango,42719 km,SUV,V-6 cyl,8 Speed Automatic,4WD,Red,Black,null,null,Gas,12.7L/100km,9.6L/100km,42999
2017,Dodge,Challenger,40119 km,Coupe,8 Cylinder,Automatic,RWD,Go Mango,Black,null,2,Gas,14.7L/100km,9.4L/100km,44800
2021,Dodge,Challenger,5428 km,Coupe,V-6 cyl,8 Speed Automatic,AWD,Grey,Black,null,null,Gas,12.8L/100km,8.7L/100km,44999
2018,Dodge,Durango,57322 km,SUV,8 Cylinder Engine 5.7L,Automatic,AWD,null,null,null,4,Gas,16.7L/100km,10.9L/100km,47240
2022,Dodge,Charger,14457 km,Sedan,3.6L V6 24V VVT,8 Speed Automatic,AWD,Frostbite Pearl,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,49995
2021,Dodge,Durango,14074 km,SUV,Regular Unleaded V-6 3.6 L/220,Automatic,AWD,Granite Crystal Metallic,Red,6,4,Gas,12.7L/100km,9.6L/100km,53998
2022,Dodge,Durango,4500 km,SUV,3.6L Pentastar VVT V6 w/ESS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,12.7L/100km,9.6L/100km,54699
2022,Dodge,Durango,1780 km,SUV,V-8 cyl,8 Speed Automatic,4WD,Destroyer Grey,null,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,59999
2022,Dodge,Durango,4690 km,SUV,8cyl,8 Speed Automatic,AWD,DB Black,Black,null,null,Gas,18.3L/100km,12.2L/100km,82999
2022,Dodge,Durango,7001 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,Automatic,4WD,DB Black,Black,6,null,Regular Unleaded,16.7L/100km,10.9L/100km,61995
2019,Dodge,Challenger,15383 km,Coupe,SRT HEMI 6.4L V8 with Fuelsaver MDS,Manual,null,B5 Blue Pearlcoat,Black,null,null,Gas,16.7L/100km,10.4L/100km,68888
2022,Dodge,Challenger,774 km,Coupe,6.2L 8 Cylinder Engine,Automatic,RWD,Red,Black,2,2,Gas,17.6L - 18.1L/100km,10.7L - 11.4L/100km,104395
2019,Dodge,Challenger,10723 km,Coupe,8 Cylinder,Automatic,RWD,White Knuckle Clear Coat,Black,null,2,Gas,17.6L/100km,10.7L/100km,114800
2019,Dodge,Challenger,9291 km,Coupe,8 Cylinder,Automatic,RWD,Pitch Black Clear Coat,Black,2,2,Gas,17.6L/100km,10.7L/100km,115800
2019,Dodge,Challenger,7500 km,Coupe,8 Cylinder,Automatic,RWD,F8 Green,Black,2,2,Gas,17.6L/100km,10.7L/100km,115800
2021,Dodge,Challenger,1513 km,Coupe,8 Cylinder,Automatic,RWD,Indigo Blue,Black,null,2,Gas,18.6L/100km,11.3L/100km,129800
2009,Dodge,Journey,149838 km,SUV,V-6 cyl,Automatic,FWD,Brilliant Black Crystal Prl,Black,null,null,Gas,13.5L/100km,8.6L/100km,5888
2010,Dodge,Journey,199721 km,SUV,V6 Cylinder Engine,Automatic,AWD,Inferno Red Crystal Pearl,Grey,null,4,Gas,13.6L/100km,8.7L/100km,6500
2018,Dodge,Charger,59213 km,Sedan,3.6L V6 24V VVT,8 Speed Automatic,AWD,Flame Red,null,null,null,Gas,12.8L/100km,8.7L/100km,56699
2013,Dodge,Dart,161000 km,Sedan,1.4,6 Speed Manual,FWD,Gray,Grey,5,4,Gas,7.4L/100km,4.9L - 5.8L/100km,6990
2014,Dodge,Journey,175000 km,SUV,2.4,4 Speed Automatic,FWD,White,Black,5,4,Gas,11.2L/100km,7.7L/100km,7990
2015,Dodge,Grand,200000 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Black,Black,null,4,Other,null,null,9995
2015,Dodge,Journey,140438 km,SUV,4 Cylinder Engine,Automatic,FWD,White,Charcoal,7,4,Gas,12.7L/100km,9.1L/100km,12488
2016,Dodge,Grand,108075 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White,Grey,7,null,Flexible,13.7L/100km,9.4L/100km,15880
2016,Dodge,Journey,117574 km,SUV,3.6L V6 F DOHC 24V,Automatic,FWD,Redline Pearl,Black,null,2,Flexible,12.7L - 14.2L/100km,9.1L - 9.4L/100km,16499
2017,Dodge,Grand,140639 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Brilliant Black Crystal Pearl,Black,null,4,Gas,13.7L/100km,9.4L/100km,17888
2018,Dodge,Grand,125321 km,Minivan,3.6,Automatic,FWD,Black,Black,7,4,Other,13.7L/100km,9.4L/100km,17900
2016,Dodge,Journey,137150 km,SUV,3.6,Automatic,FWD,Granite Crystal Metallic,Black,null,4,Other,null,null,18888
2015,Dodge,Grand,113000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Flexible,13.7L/100km,9.4L/100km,15495
2017,Dodge,Journey,95089 km,SUV,4 Cylinder Engine,4 Speed Automatic,FWD,Olive Green,Black,7,4,Gas,12.7L/100km,9.2L/100km,18990
2018,Dodge,Grand,144600 km,Minivan,3.6,Automatic,FWD,White,Black,7,4,Gas,13.7L/100km,9.4L/100km,21985
2017,Dodge,Journey,102000 km,SUV,V6 Cylinder Engine,6 Speed Automatic,FWD,Grey,Black,7,4,Flexible,14.2L/100km,9.5L/100km,21990
2016,Dodge,Grand,88858 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Bright White,Black,7,4,Flexible,13.7L/100km,9.4L/100km,22888
2018,Dodge,Challenger,148150 km,Coupe,V6 Cylinder Engine,Automatic,RWD,Pitch Black,Black,null,null,Gas,12.4L/100km,7.8L/100km,24900
2018,Dodge,Charger,135000 km,Sedan,3.6,Automatic,AWD,Black,Black,5,4,Gas,null,null,24999
2019,Dodge,Grand,115000 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Octane Red Pearl,Grey,7,4,Flexible,13.7L/100km,9.4L/100km,26590
2019,Dodge,Grand,42470 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Granite Crystal Metallic,null,null,4,Gas,13.7L/100km,9.4L/100km,26790
2018,Dodge,Grand,56669 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Billet Metallic,Black,null,4,Flexible,13.7L/100km,9.4L/100km,26995
2020,Dodge,Grand,94342 km,Minivan,3.6L V6 24V MPFI DOHC,Automatic,FWD,Octane Red Pearl,Black,null,4,Gas,13.7L/100km,9.4L/100km,30950
2019,Dodge,Grand,60002 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Brilliant Black Crystal Pearl,null,null,4,Gas,13.7L/100km,9.4L/100km,27990
2020,Dodge,Grand,79102 km,Minivan,V-6 cyl,6 Speed Automatic,FWD,Octane Red Pearl,null,null,null,Regular Unleaded,13.7L/100km,9.4L/100km,29500
2016,Dodge,Durango,95085 km,SUV,8 Cylinder Engine,8 Speed Automatic,AWD,Brilliant Black Crystal Pearl,null,6,4,Gas,16.7L/100km,10.7L/100km,30501
2021,Dodge,Charger,75067 km,Sedan,LDDS48,Automatic,RWD,Pitch Black,null,null,null,Gas,12.4L/100km,7.8L/100km,38990
2021,Dodge,Challenger,19000 km,Coupe,3.6,Automatic,AWD,Orange,Brown,null,2,Gas,12.8L/100km,8.7L/100km,46690
2022,Dodge,Charger,14 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,51988
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53333
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53333
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53333
2021,Dodge,Charger,1782 km,Sedan,5.7L 8Cyl,8 Speed Automatic,RWD,F8 Green Metallic,null,null,null,Gas,14.7L/100km,9.4L/100km,55988
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2023,Dodge,Challenger,12 km,Coupe,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,53756
2022,Dodge,Charger,10 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Frostbite Pearl,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,54990
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,56447
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,56856
2022,Dodge,Charger,1024 km,Sedan,8cyl,8 Speed Automatic,RWD,White Knuckle,Black,null,null,Regular Unleaded,14.7L/100km,9.4L/100km,53385
2023,Dodge,Charger,10 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,10 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,13 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,10 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2018,Dodge,Durango,79530 km,SUV,3.6,Automatic,AWD,DB Black,Black,7,4,Gas,12.7L/100km,9.6L/100km,39885
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57234
2023,Dodge,Charger,12 km,Sedan,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,RWD,White Knuckle,Black,null,null,Regular Unleaded,14.7L/100km,9.4L/100km,57335
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57505
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57505
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57643
2018,Dodge,Grand,128999 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Indigo Blue,Black,null,4,Flexible,13.7L/100km,9.4L/100km,19900
2020,Dodge,Grand,67060 km,Van Regular,3.6L V6 DOHC 24V,Automatic,FWD,Bright White,Black,null,null,Gas,null,null,29998
2019,Dodge,Challenger,10723 km,Coupe,8 Cylinder,Automatic,RWD,White Knuckle Clear Coat,Black,null,2,Gas,17.6L/100km,10.7L/100km,114800
2022,Dodge,Durango,126 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,58988
2019,Dodge,Challenger,14000 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Green,Black,2,2,Gas,null,null,107777
2021,Dodge,Challenger,2000 km,Coupe,8 Cylinder Engine,8 Speed Automatic,RWD,Go Mango,Black,4,2,Gas,null,null,154777
2018,Dodge,Durango,79530 km,SUV,3.6,Automatic,AWD,DB Black,Black,7,4,Gas,12.7L/100km,9.6L/100km,39885
2021,Dodge,Durango,72824 km,SUV,8 Cylinder Engine,Automatic,AWD,Grey,Black,null,4,Gas,16.7L/100km,10.9L/100km,49980
2014,Dodge,Grand,139158 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Red,Black,7,4,Gas,12.2L/100km,7.9L/100km,14990
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57643
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57643
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57643
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57643
2018,Dodge,Grand,128999 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Indigo Blue,Black,null,4,Flexible,13.7L/100km,9.4L/100km,19900
2023,Dodge,Charger,12 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Granite Crystal Metallic,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,57914
2023,Dodge,Charger,35 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,58988
2022,Dodge,Durango,126 km,SUV,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,58988
2023,Dodge,Charger,18 km,Sedan,3.6L Pentastar VVT V6,8 Speed Automatic,AWD,Pitch Black,Black,null,null,Regular Unleaded,12.8L/100km,8.7L/100km,59988
2022,Dodge,Durango,10 km,SUV,5.7L HEMI VVT V8 W/FUELSAVER MDS,8 Speed Automatic,4WD,DB Black,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,64990
2020,Dodge,Challenger,34817 km,Coupe,6.4L 8cyl,8 Speed Automatic,RWD,Indigo Blue,Black,5,2,Premium Unleaded,16.7L/100km,10.4L/100km,65999
2022,Dodge,Durango,23 km,SUV,6.4L SRT HEMI V8 w/FuelSaver MDS,8 Speed Automatic,4WD,Destroyer Grey,Black,null,null,Premium Unleaded,18.3L/100km,12.2L/100km,85801
2012,Dodge,Journey,224100 km,SUV,3.6,4 Speed Automatic,FWD,White,Black,null,4,Other,null,null,7980
2010,Dodge,Journey,75127 km,SUV,3.5L V6,Automatic,FWD,Brilliant Black Crystal Pearl,Dark Grey,null,null,Gas,13.3L/100km,8.3L/100km,9995
2022,Dodge,Durango,4690 km,SUV,8cyl,8 Speed Automatic,AWD,DB Black,Black,null,null,Gas,18.3L/100km,12.2L/100km,82999
2012,Dodge,Grand,133286 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,Brilliant Black Crystal Pearl,null,7,4,Gas,12.2L/100km,7.9L/100km,11988
2014,Dodge,Journey,147000 km,SUV,3.6,Automatic,FWD,White,Black,7,4,Gas,11.2L - 12.7L/100km,7.7L - 7.9L/100km,12990
2014,Dodge,Grand,146483 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,null,null,4,4,Flexible,null,null,13995
2014,Dodge,Grand,114500 km,Minivan,3.6,Automatic,FWD,Gold,Dark Grey,null,4,Other,12.2L/100km,7.9L/100km,17999
2016,Dodge,Grand,124826 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Brilliant Black Crystal Pearl,null,null,4,Gas,13.7L/100km,9.4L/100km,18398
2017,Dodge,Journey,170743 km,SUV,V6 Cylinder Engine,Automatic,AWD,Redline Pearl,null,null,4,Gas,null,null,18995
2016,Dodge,Grand,123971 km,Minivan,3.6,6 Speed Automatic,FWD,Bright White,Black,null,4,Other,13.7L/100km,9.4L/100km,19480
2016,Dodge,Grand,128892 km,Minivan,V6 Cylinder Engine 3.6L,Automatic,FWD,Billet Silver Metallic,Black,null,4,Flexible,13.7L/100km,9.4L/100km,19888
2014,Dodge,Grand,87038 km,Minivan,V6 Cylinder Engine,Automatic,FWD,Bright White Clearcoat,Charcoal,7,4,Flexible,12.2L/100km,7.9L/100km,19988
2022,Dodge,Durango,2950 km,SUV,HEMI 5.7L V8 Multi Displacement VVT,8 Speed Automatic,AWD,White Knuckle,Black,null,4,Gas,16.7L/100km,10.9L/100km,58999
2017,Dodge,Grand,121800 km,Minivan,3.6,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Other,13.7L/100km,9.4L/100km,21888
2016,Dodge,Durango,246881 km,SUV,8 Cylinder Engine 5.7L,Automatic,AWD,Brilliant Black Crystal Pearl,null,null,4,Gas,16.7L/100km,10.7L/100km,21995
2018,Dodge,Grand,123176 km,Minivan,V6 Cylinder Engine,6 Speed Automatic,FWD,null,null,7,4,Flexible,13.7L/100km,9.4L/100km,27495
2020,Dodge,Grand,81538 km,Minivan,Regular Unleaded V-6 3.6 L/220,Automatic,FWD,Bright White,null,7,4,Gas,13.7L/100km,9.4L/100km,29886
2019,Dodge,Grand,55452 km,Minivan,3.6L 6cyl,6 Speed Automatic,FWD,Granite Crystal Metallic,Black,7,4,Gas,13.7L/100km,9.4L/100km,32699
2019,Dodge,Grand,48291 km,Minivan,V-6 cyl,Automatic,null,Bright White,null,null,null,Regular Unleaded,13.7L/100km,9.4L/100km,33797
2021,Dodge,Charger,53000 km,Sedan,V6 Cylinder Engine,Automatic,RWD,Pitch Black,Black,null,null,Gas,12.4L/100km,7.8L/100km,38900
2022,Dodge,Durango,4500 km,null,null,8 Speed Automatic,null,DB Black,Black,null,null,null,null,null,54699
2023,Dodge,Charger,0 km,Sedan,5.7L HEMI VVT V8 w/FuelSaver MDS,8 Speed Automatic,RWD,Pitch Black,Black,null,null,Regular Unleaded,14.7L/100km,9.4L/100km,62865
2022,Dodge,Durango,380 km,SUV,HEMI 5.7L V8 VVT,8 Speed Automatic,AWD,White Knuckle,Black,null,null,Regular Unleaded,16.7L/100km,10.9L/100km,58890
