Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2015,Mercedes-Benz,GLK-Class,137061 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,Black,Black,5,4,Gas,14.0L/100km,11.2L/100km,23888
2016,Mercedes-Benz,C-Class,119375 km,Sedan,2.0,Automatic,AWD,Black,Black,null,4,Gas,null,null,23950
2013,Mercedes-Benz,GL-Class,173120 km,SUV,8 Cylinder Engine,Automatic,AWD,White,Black,7,4,Gas,null,null,23985
2013,Mercedes-Benz,S-Class,187537 km,Sedan,8 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,13.8L/100km,8.7L/100km,24295
2016,Mercedes-Benz,C-Class,104075 km,Sedan,4 Cylinder Engine,Automatic,AWD,Cavansite Blue Metallic,Black,5,null,Gas,null,null,24450
2021,Mercedes-Benz,GLE-Class,40553 km,SUV,8 Cylinder Engine,9 Speed Automatic,AWD,Obsidian Black Metallic,null,5,4,Gasoline Hybrid,16.2L/100km,12.5L/100km,139995
2015,Mercedes-Benz,GLK-Class,98448 km,SUV,4 Cylinder Engine,Automatic,AWD,Grey,Black,5,4,Diesel,null,null,24590
2015,Mercedes-Benz,GLK-Class,108000 km,SUV,V6 Cylinder Engine,Automatic,AWD,Dark Grey,Black,5,4,Gas,12.4L/100km,9.4L/100km,24777
2013,Mercedes-Benz,R350BT,77240 km,SUV,V6 Cylinder Engine,7 Speed Automatic,AWD,White,Black,7,4,Diesel,11.5L/100km,8.2L/100km,24888
2014,Mercedes-Benz,GLK250,87667 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,null,null,Diesel,null,null,24950
2016,Mercedes-Benz,C-Class,124000 km,Sedan,2.0,Automatic,AWD,White,Black,5,4,Gas,null,null,24990
2013,Mercedes-Benz,S-Class,163888 km,Sedan,8 Cylinder Engine 4.6L,Automatic,AWD,Black,null,null,4,Gas,13.8L/100km,8.7L/100km,24995
2017,Mercedes-Benz,CLA-Class,114000 km,Sedan,4 Cylinder,Automatic,AWD,Gray,Black,5,4,Gas,null,null,24995
2017,Mercedes-Benz,C-Class,113241 km,Sedan,2.0L L4 DOHC 16V,Automatic,AWD,Blue,Black,null,4,Gas,10.1L/100km,7.8L/100km,24998
2016,Mercedes-Benz,C300,112274 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Tenorite Grey Metallic,Black,5,4,Flexible,null,null,25888
2023,Mercedes-Benz,C-Class,90 km,Sedan,4 Cylinder Engine 2.0L,Automatic,AWD,Grey,Black,null,4,null,null,null,77573
2014,Mercedes-Benz,GL-Class,179873 km,SUV,V6 Cylinder Engine,Automatic,AWD,Tenorite Grey Metallic,Black,7,4,Diesel,11.9L/100km,8.6L/100km,26285
2013,Mercedes-Benz,GL350BT,113067 km,SUV,V6 Cylinder Engine 3.0L,Automatic,AWD,White,Brown,null,4,Diesel,12.7L/100km,9.2L/100km,26499
2017,Mercedes-Benz,GLC300,120967 km,SUV,2.0L 4cyl,9 Speed Automatic,AWD,White,Black,5,4,Premium Unleaded,11.1L/100km,8.5L/100km,26588
2015,Mercedes-Benz,E-Class,82000 km,Sedan,3.0,Automatic,AWD,Polar White,Black,5,4,Gas,12.0L/100km,8.5L/100km,26880
2012,Mercedes-Benz,ML350,56000 km,SUV,3.5L,Automatic,AWD,Diamond White Metallic,Black,5,4,Gas,12.3L/100km,8.9L/100km,27888
2016,Mercedes-Benz,C300,93090 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Black,Black,5,4,Gas,null,null,27888
2018,Mercedes-Benz,GLA,99000 km,SUV,4 Cylinder,Automatic,AWD,Gray,Black,5,4,Gas,null,null,27995
2015,Mercedes-Benz,M-Class,131000 km,SUV,6 Cylinder,Automatic,AWD,Tenorite Grey Metallic,Black,5,4,Gas,null,null,27995
2015,Mercedes-Benz,M-Class,127000 km,SUV,6 Cylinder,Automatic,AWD,Tenorite Grey Metallic,Black,5,4,Gas,null,null,27995
2022,Mercedes-Benz,GLC300,434 km,SUV,4 Cylinder Engine,null,AWD,Polar White,Black,null,null,Gas,11.5L/100km,9.1L/100km,63995
2018,Mercedes-Benz,CLA250,87000 km,Sedan,2.0L,Automatic,AWD,Cavansite Blue Metallic,Black,5,4,Gas,9.9L/100km,7.3L/100km,28880
2017,Mercedes-Benz,C300,78188 km,Sedan,4 Cylinder Engine,Automatic,AWD,White,Black,5,null,Gas,null,null,28880
2018,Mercedes-Benz,C-Class,124600 km,Sedan,4 Cylinder Engine,9 Speed Automatic,AWD,null,null,5,4,Gas,10.5L/100km,7.5L/100km,28888
2018,Mercedes-Benz,CLA,63000 km,Sedan,2.0,Automatic,AWD,Jupiter Red,Black,5,4,Gas,9.9L/100km,7.3L/100km,28980
2018,Mercedes-Benz,C-Class,113380 km,Sedan,2.0L 4cyl,9 Speed Automatic,AWD,Silver,Black,null,4,Gas,10.5L/100km,7.5L/100km,28995
2018,Mercedes-Benz,CLA-Class,100100 km,Sedan,4 Cylinder,Automatic,AWD,White,Black,5,4,Gas,9.9L/100km,7.3L/100km,28995
2018,Mercedes-Benz,GLA-Class,76600 km,SUV,2.0L 4cyl,7 Speed Automatic,AWD,Black,Black,5,4,Premium Unleaded,null,null,28999
2016,Mercedes-Benz,GLC-Class,96845 km,SUV,4 Cylinder,Automatic,AWD,designo Diamond White Metallic,Black,null,4,Gas,null,null,29800
2017,Mercedes-Benz,C-Class,93000 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Silver,Black,5,4,Gas,10.1L/100km,7.8L/100km,29850
2019,Mercedes-Benz,GLC300,35114 km,SUV,4 Cylinder Engine,null,AWD,Polar White,Black,5,4,Gas,11.0L/100km,8.7L/100km,45980
2018,Mercedes-Benz,CLA-Class,108050 km,Sedan,2.0,Automatic,AWD,Mountain Grey Metallic,Black,null,4,Gas,9.9L/100km,7.3L/100km,29888
2018,Mercedes-Benz,GLA-Class,75500 km,SUV,2.0,Automatic,AWD,Black,Black,5,4,Other,null,null,29888
2019,Mercedes-Benz,GLA250,113390 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,Dark Blue,Black,5,4,Gas,10.2L/100km,7.6L/100km,29888
2018,Mercedes-Benz,GLA,75292 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,null,5,4,Gas,null,null,29890
2018,Mercedes-Benz,GLA,73319 km,SUV,4 Cylinder Engine,Automatic,AWD,Polar Silver Metallic,Black,5,4,Gas,null,null,29890
2018,Mercedes-Benz,CLA-Class,66676 km,Sedan,2.0,Automatic,AWD,Mountain Grey Metallic,Black,null,4,Gas,null,null,29950
2019,Mercedes-Benz,CLA,97000 km,Sedan,4 Cylinder Engine,Automatic,AWD,Mountain Grey Metallic,Black,null,4,Gas,9.9L/100km,7.3L/100km,29950
2017,Mercedes-Benz,Metris,124100 km,Minivan,4 Cylinder Engine,Automatic,RWD,White,Black,8,4,Gas,11.5L/100km,9.3L/100km,29995
2017,Mercedes-Benz,C-Class,77212 km,Sedan,4 Cylinder Engine,Automatic,AWD,Selenite Grey Metallic,null,5,4,Gas,10.1L/100km,7.8L/100km,29995
2020,Mercedes-Benz,GLE,60857 km,SUV,Straight 6 Cylinder Engine,9 Speed Automatic,AWD,null,null,5,4,Gasoline Hybrid,null,null,65999
2016,Mercedes-Benz,Metris,139000 km,Minivan,4 Cylinder,Automatic,2WD,Brilliant Silver Metallic,Black,8,4,Gas,11.5L/100km,10.2L/100km,29995
2016,Mercedes-Benz,GLE350,139509 km,SUV,V6 Cylinder Engine,Automatic,AWD,Tenorite Grey Metallic,Black,5,null,Diesel,10.1L/100km,8.0L/100km,29998
2018,Mercedes-Benz,CLA,79000 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,White,Black,5,4,Gas,null,null,30450
2017,Mercedes-Benz,GLC,97019 km,SUV,4 Cylinder Engine,Automatic,AWD,Silver,Black,5,4,Gas,11.1L/100km,8.5L/100km,30590
2018,Mercedes-Benz,CLA-Class,79820 km,Sedan,4 Cylinder,Automatic,AWD,Night Black,Black,null,4,Gas,9.9L/100km,7.3L/100km,30800
2019,Mercedes-Benz,GLA,123000 km,SUV,4 Cylinder,Automatic,AWD,Iridium Silver Metallic,Black,5,4,Gas,10.2L/100km,7.6L/100km,30885
2016,Mercedes-Benz,C-Class,94850 km,Sedan,3.0,Automatic,AWD,White,Black,5,4,Gas,11.1L/100km,9.6L/100km,30888
2017,Mercedes-Benz,C300,82413 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Silver,Black,5,4,Gas,null,null,30888
2018,Mercedes-Benz,CLA-Class,58600 km,Sedan,2,Automatic,AWD,White,null,5,4,Gas,9.9L/100km,7.3L/100km,30888
2016,Mercedes-Benz,GLE,106954 km,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,Citrine Brown Metallic,Black,5,4,Gas,null,null,36950
2019,Mercedes-Benz,CLA,66883 km,Sedan,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,9.9L/100km,7.3L/100km,30890
2016,Mercedes-Benz,E,128818 km,Wagon,V6 Cylinder Engine,7 Speed Automatic,AWD,GRAY,Black,5,4,Gas,12.4L/100km,8.9L/100km,30995
2019,Mercedes-Benz,A-Class,75308 km,Hatchback,2.0L 4cyl,7 Speed Automatic with auto-shift,AWD,Silver,Black,5,4,Premium Unleaded,9.4L/100km,6.8L/100km,30999
2018,Mercedes-Benz,C-Class,92117 km,Wagon,4 Cylinder Engine,Automatic,AWD,Selenite Grey Metallic,null,null,null,Gas,10.7L/100km,8.0L/100km,31500
2018,Mercedes-Benz,C-Class,99000 km,Sedan,4 Cylinder Engine,Automatic,AWD,Silver,Black,5,4,Gas,10.5L/100km,7.5L/100km,31777
2017,Mercedes-Benz,GLC,99600 km,SUV,4 Cylinder Engine,Automatic,AWD,Dark Blue,Black,5,4,Gas,11.1L/100km,8.5L/100km,31777
2017,Mercedes-Benz,C-Class,59014 km,Sedan,4 Cylinder Engine,Automatic,AWD,Polar White,null,null,null,Gas,10.1L/100km,7.8L/100km,31800
2018,Mercedes-Benz,CLA-Class,52741 km,Sedan,4 Cylinder,Automatic,AWD,Night Black,Black,null,4,Gas,9.9L/100km,7.3L/100km,31800
2016,Mercedes-Benz,GLE350D,153176 km,SUV,V6 Cylinder Engine,Automatic,AWD,Tenorite Grey Metallic,Black,5,null,Diesel,10.1L/100km,8.0L/100km,31880
2016,Mercedes-Benz,C-Class,123000 km,Sedan,3.0,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,9.6L/100km,30450
2019,Mercedes-Benz,A-Class,60176 km,Sedan,2.0,Automatic,AWD,Black,Black,null,4,Gas,9.4L/100km,6.8L/100km,31950
2016,Mercedes-Benz,GLE-Class,154000 km,SUV,6 Cylinder,Automatic,AWD,Black,Black,5,4,Diesel,10.1L/100km,8.0L/100km,31995
2019,Mercedes-Benz,A-Class,79772 km,Hatchback,4 Cylinder Engine,Automatic,AWD,Black,null,5,4,Gas,9.4L/100km,6.8L/100km,32295
2018,Mercedes-Benz,CLA250,37468 km,Sedan,4 Cylinder Engine,Automatic,AWD,Cavansite Blue Metallic,null,5,4,Gas,9.9L/100km,7.3L/100km,32655
2017,Mercedes-Benz,GLC,93000 km,SUV,2.0L 4-Cyl Engine,Automatic,AWD,White,Black,5,4,Gas,11.1L/100km,8.5L/100km,32750
2019,Mercedes-Benz,GLA,85000 km,SUV,4 Cylinder Engine,Automatic,AWD,Jupiter Red,Black,5,4,Gas,null,null,32750
2019,Mercedes-Benz,CLA-Class,74480 km,Sedan,2.0,Automatic,AWD,Polar White,Black,5,4,Gas,9.6L/100km,6.4L/100km,32888
2019,Mercedes-Benz,A250,39442 km,Hatchback,4 Cylinder Engine,Automatic,AWD,Cosmos Black Metallic,null,null,null,Gas,9.4L/100km,6.8L/100km,32988
2019,Mercedes-Benz,GLA,79000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,White,5,4,Gas,null,null,33450
2015,Mercedes-Benz,C-Class,113411 km,Sedan,2.0L I4 DOHC Turbocharged,Automatic,AWD,Black,Black,5,4,Gas,null,null,24150
2016,Mercedes-Benz,C-Class,73000 km,Sedan,3.0,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,9.6L/100km,33480
2019,Mercedes-Benz,A220,41660 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Mojave Silver Metallic,null,null,null,Gas,9.6L/100km,7.1L/100km,33498
2019,Mercedes-Benz,CLA,52000 km,Sedan,4 Cylinder Engine,Automatic,AWD,Dark Grey,Black,5,4,Gas,9.9L/100km,7.3L/100km,33777
2016,Mercedes-Benz,GLE-Class,108149 km,SUV,6 Cylinder,Automatic,AWD,Jet Black,Black,null,4,Gas,13.3L/100km,10.4L/100km,33800
2016,Mercedes-Benz,GLE350D,123766 km,SUV,V6 Cylinder Engine,Automatic,AWD,designo Hyacinth Red Metallic,Brown,5,null,Diesel,10.1L/100km,8.0L/100km,33880
2017,Mercedes-Benz,GLE-Class,147000 km,SUV,6 Cylinder,Automatic,AWD,Black,Black,5,4,Gas,13.1L/100km,10.1L/100km,33885
2016,Mercedes-Benz,E-Class,103699 km,Coupe,3.0,Automatic,AWD,Polar White,Red,5,2,Gas,11.8L/100km,8.4L/100km,33888
2015,Mercedes-Benz,M-Class,39834 km,SUV,V6 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Flexible,null,null,33910
2015,Mercedes-Benz,CLA-Class,34188 km,Sedan,4 Cylinder Engine,Automatic,AWD,Jupiter Red,Black,5,4,Gas,10.2L/100km,7.7L/100km,33910
2019,Mercedes-Benz,G-Class,26908 km,SUV,8 Cylinder,Automatic,AWD,Black,Black,null,4,Gas,18.1L/100km,15.6L/100km,228800
2016,Mercedes-Benz,GLE,112000 km,SUV,3.0L V6 Cylinder Engine,Automatic,AWD,Silver,Black,5,4,Diesel,10.1L/100km,8.0L/100km,34450
2019,Mercedes-Benz,C-Class,107818 km,Sedan,4 Cylinder Engine,Automatic,AWD,Selenite Grey Metallic,null,5,4,Gas,11.0L/100km,7.3L/100km,34590
2019,Mercedes-Benz,A250,57869 km,Hatchback,4 Cylinder Engine,Automatic,AWD,Mountain Grey Metallic,null,5,4,Gas,9.4L/100km,6.8L/100km,34655
2019,Mercedes-Benz,A-Class,53000 km,Hatchback,2.0L 4-Cyl Engine,Automatic,AWD,White,Black,null,4,Gas,9.4L/100km,6.8L/100km,34750
2019,Mercedes-Benz,GLA-Class,52000 km,SUV,2.0L,Automatic,AWD,Night Black,Black,5,4,Gas,null,null,34880
2019,Mercedes-Benz,CLA,47000 km,Sedan,4 Cylinder Engine,7 Speed Automatic,AWD,Polar White,Black,5,4,Gas,9.9L/100km,7.3L/100km,34888
2019,Mercedes-Benz,G-Class,86872 km,SUV,8 Cylinder,Automatic,AWD,Black,null,null,4,Gas,18.1L/100km,15.6L/100km,199800
2018,Mercedes-Benz,GLA45,78606 km,SUV,2.0L 4cyl,7 Speed Automatic with auto-shift,AWD,White,Black,5,4,Premium Unleaded,10.7L/100km,8.3L/100km,39999
2017,Mercedes-Benz,C-Class,31480 km,Coupe,6 Cylinder,Automatic,AWD,designo Diamond White Metallic,Red,null,2,Gas,null,null,47800
2021,Mercedes-Benz,A-Class,25500 km,Hatchback,Intercooled Turbo Premium Unleaded I-4 2.0 L/121,Automatic,AWD,Polar White,Black,5,4,Gas,10.6L/100km,8.2L/100km,56395
2017,Mercedes-Benz,C-Class,79501 km,Coupe,8 Cylinder,Automatic,RWD,Selenite Grey Metallic,Black,null,2,Gas,13.8L/100km,10.1L/100km,65800
2017,Mercedes-Benz,C-Class,61277 km,Convertible,8 Cylinder,Automatic,RWD,designo Diamond White Metallic,Black,null,2,Gas,null,null,69800
2016,Mercedes-Benz,G-Class,107118 km,SUV,8 Cylinder,Automatic,AWD,Polar White,Black,null,4,Gas,20.0L/100km,16.6L/100km,109800
2017,Mercedes-Benz,GLE,71000 km,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,Black,Black,5,4,Gas,13.6L/100km,10.2L/100km,65777
2020,Mercedes-Benz,GLC300,51624 km,null,null,Automatic,AWD,White,null,null,5 doors,Gasoline,null,null,49995
2019,Mercedes-Benz,A-Class,30795 km,Hatchback,4 Cylinder Engine,Automatic,AWD,Gray,Black,5,5,Gas,9.4L/100km,6.8L/100km,34888
2019,Mercedes-Benz,A-Class,29978 km,Hatchback,2.0,Automatic,AWD,Grey,Black,5,4,Gas,9.4L/100km,6.8L/100km,34888
2019,Mercedes-Benz,CLA-Class,75114 km,Sedan,2.0,Automatic,AWD,Polar White,Black,4,4,Gas,9.9L/100km,7.3L/100km,34888
2017,Mercedes-Benz,C-Class,29860 km,Coupe,4 Cylinder Engine,Automatic,AWD,designo Hyacinth Red Metallic,Tan,4,2,Gas,null,null,34890
2019,Mercedes-Benz,G-Class,89759 km,SUV,8 Cylinder,Automatic,AWD,Black,Black,null,4,Gas,18.1L/100km,15.6L/100km,196800
2020,Mercedes-Benz,GLA,69000 km,SUV,4 Cylinder Engine,7 Speed Automatic,AWD,null,null,5,4,Gas,null,null,34950
2018,Mercedes-Benz,GLC,104000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,White,5,4,Gas,11.1L/100km,8.6L/100km,34950
2018,Mercedes-Benz,GLC-Class,129000 km,SUV,4 Cylinder,Automatic,AWD,Black,Black,5,4,Gasoline Hybrid,null,null,34995
2020,Mercedes-Benz,GLA-Class,71466 km,SUV,2.0L 4cyl,7 Speed Automatic with auto-shift,AWD,Iridium Silver Metallic,Black,null,4,Gas,null,null,34995
2016,Mercedes-Benz,GLE-Class,119000 km,SUV,6 Cylinder,Automatic,AWD,Tenorite Grey Metallic,Black,5,4,Diesel,10.1L/100km,8.0L/100km,34995
2017,Mercedes-Benz,GLS450,229998 km,SUV,V6 Cylinder Engine,Automatic,AWD,Cavansite Blue Metallic,Black,7,null,Gas,14.4L/100km,11.4L/100km,34998
2019,Mercedes-Benz,C-Class,92477 km,Sedan,I-4 cyl,Automatic,AWD,Beige,Black,null,null,Premium Unleaded,11.0L/100km,7.3L/100km,34999
2018,Mercedes-Benz,C-Class,67000 km,Wagon,2.0L 4-Cyl Engine,Automatic,AWD,Black,Black,5,4,Gas,10.7L/100km,8.0L/100km,35450
2018,Mercedes-Benz,GLC300,99000 km,SUV,4 Cylinder Engine,Automatic,AWD,Selenite Grey Metallic,Black,5,4,Gas,11.1L/100km,8.6L/100km,35450
2022,Mercedes-Benz,GLC,4024 km,SUV,4 Cylinder Engine 2.0L,Automatic,AWD,Black,Beige,null,4,Gas,11.5L/100km,9.1L/100km,69282
2014,Mercedes-Benz,S-Class,170656 km,Sedan,8 Cylinder,Automatic,AWD,Black,null,null,4,Gas,null,null,35800
2019,Mercedes-Benz,CLA-Class,34548 km,Sedan,4 Cylinder,Automatic,AWD,Cosmos Black Metallic,Black,null,4,Gas,9.9L/100km,7.3L/100km,35800
2017,Mercedes-Benz,GLC-Class,122134 km,SUV,V6 Cylinder Engine,Automatic,RWD,Black,Black,5,null,Gas,17.4L/100km,11.1L/100km,35888
2018,Mercedes-Benz,GLC,98000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,8.6L/100km,35950
2018,Mercedes-Benz,GLC300,89000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,8.6L/100km,35950
2019,Mercedes-Benz,CLA250,68371 km,Sedan,4 Cylinder Engine,Automatic,AWD,Polar White,Grey,5,4,Gas,9.9L/100km,7.3L/100km,35988
2019,Mercedes-Benz,GLC300,72668 km,SUV,2.0,Automatic,AWD,White,Black,5,4,Gas,11.0L/100km,8.7L/100km,35990
2018,Mercedes-Benz,GLC300,62952 km,SUV,2.0,Automatic,AWD,Silver,Black,5,4,Gas,11.1L/100km,8.6L/100km,35990
2019,Mercedes-Benz,GLA-Class,16231 km,SUV,2.0,Automatic,AWD,Polar White,Black,5,4,Other,null,null,35990
2020,Mercedes-Benz,GLA,50742 km,SUV,2.0L I4 DOHC Turbocharged,Automatic,AWD,Black,Black,5,4,Gas,10.2L/100km,7.6L/100km,37988
2018,Mercedes-Benz,GLC-Class,116000 km,SUV,Hybrid,Automatic,AWD,Black,Black,5,4,Gas,null,null,35995
2015,Mercedes-Benz,CLS-Class,95000 km,Sedan,3.0,7 Speed Automatic,AWD,Black,Black,4,4,Gas,null,null,36000
2019,Mercedes-Benz,C300,93339 km,Sedan,4 Cylinder Engine,null,AWD,White,null,null,null,Gas,11.0L/100km,7.3L/100km,36151
2018,Mercedes-Benz,GLC300,82000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,8.6L/100km,36450
2018,Mercedes-Benz,C-Class,56800 km,Sedan,2.0,Automatic,AWD,Black,Black,5,4,Gas,10.7L/100km,8.0L/100km,36488
2018,Mercedes-Benz,GLC-Class,59750 km,SUV,4 Cylinder,Automatic,AWD,designo Diamond White Metallic,Black,null,4,Gas,11.1L/100km,8.6L/100km,36800
2018,Mercedes-Benz,GLE-Class,147867 km,SUV,V6 Cylinder Engine,Automatic,AWD,Black,White,5,null,Gas,13.5L/100km,10.3L/100km,36880
2016,Mercedes-Benz,GLE-Class,130000 km,SUV,TURBO,Automatic,AWD,Silver,Black,5,4,Gas,null,null,36885
2020,Mercedes-Benz,A-Class,33126 km,Hatchback,2.0,Automatic,AWD,Black,Black,5,4,Gas,9.4L/100km,6.8L/100km,36888
2016,Mercedes-Benz,CLA,84485 km,Sedan,I-4 cyl,7 Speed Automatic with auto-shift,AWD,Calcite White,Black,5,4,Premium Unleaded,null,null,23582
2019,Mercedes-Benz,GLC-Class,90546 km,SUV,2.0,Automatic,AWD,Black,Black,5,4,Gas,11.0L/100km,8.7L/100km,36888
2019,Mercedes-Benz,GLC-Class,92530 km,SUV,2.0,Automatic,AWD,White,Black,5,4,Gas,11.0L/100km,8.7L/100km,36888
2016,Mercedes-Benz,GLE350,83622 km,SUV,V6 Cylinder Engine,Automatic,AWD,Black,Black,5,null,Diesel,10.1L/100km,8.0L/100km,36888
2018,Mercedes-Benz,AMG,178620 km,SUV,V6 Cylinder Engine,9 Speed Automatic,AWD,White,White,5,4,Gas,13.1L/100km,10.1L/100km,36888
2013,Mercedes-Benz,SLK-Class,54200 km,Convertible,V6 Cylinder Engine 3.5L,Automatic,RWD,Fire Opal,null,null,2,Gas,10.5L/100km,6.8L/100km,36888
2019,Mercedes-Benz,GLC,113000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Tan,5,4,Gas,11.0L/100km,8.7L/100km,36950
2018,Mercedes-Benz,GLC,76000 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,11.1L/100km,8.6L/100km,36950
2018,Mercedes-Benz,GLC300,71667 km,SUV,2.0,Automatic,AWD,Silver,Black,5,4,Gas,11.1L/100km,8.6L/100km,36990
