Year,Make,Model,Kilometres,Body Type, Engine, Transmission, Drivetrain, Exterior Colour, Interior Colour, Passengers, Doors, Fuel Type, City, Highway,Price
2017,Lexus,IS,116464 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Tan,Black,null,null,Gas,12.6L/100km,9.2L/100km,25995
2016,Lexus,NX,105687 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Nebula Grey Pearl,Black,null,null,Gas,null,null,26995
2017,Lexus,NX,104938 km,SUV,4 Cylinder Engine,Automatic,AWD,White,Black,5,4,Gas,10.7L/100km,8.5L/100km,27790
2016,Lexus,NX,103548 km,SUV,4 Cylinder,Automatic,AWD,Ultra White,Black,null,4,Gas,10.6L/100km,8.4L/100km,29800
2017,Lexus,IS,44740 km,Sedan,3.5L 6cyl,6 Speed Automatic,AWD,Redline,null,null,2,Premium Unleaded,12.6L/100km,9.2L/100km,31490
2018,Lexus,IS,86395 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black,Beige,null,4,Gas,12.6L/100km,9.2L/100km,31588
2019,Lexus,NX,82391 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Black,null,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,31888
2020,Lexus,NX,36719 km,SUV,4 Cylinder Engine 2.0L,Automatic,AWD,White,Black,5,4,Gas,10.7L/100km,8.5L/100km,38490
2018,Lexus,NX,107000 km,SUV,4 Cylinder,Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,10.6L/100km,8.5L/100km,31999
2019,Lexus,NX,57213 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Black,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,32388
2019,Lexus,NX,65707 km,SUV,4 Cylinder Engine,Automatic,AWD,Nebula Grey Pearl,Black,5,null,Gas,10.7L/100km,8.5L/100km,32888
2019,Lexus,NX,59508 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,BLACK,Black,5,4,Gas,10.7L/100km,8.5L/100km,33488
2019,Lexus,NX,66069 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,33990
2018,Lexus,IS,72125 km,Sedan,V-6 cyl,Automatic,AWD,Black,null,null,null,Premium Unleaded,12.3L/100km,9.1L/100km,33999
2019,Lexus,NX,75557 km,SUV,4 Cylinder Engine,Automatic,AWD,White,Black,5,4,Gas,10.7L/100km,8.5L/100km,34390
2018,Lexus,IS,74111 km,Sedan,V6 Cylinder Engine,Automatic,AWD,White,Black,5,4,Gas,12.3L/100km,9.1L/100km,34490
2019,Lexus,NX,65728 km,SUV,4 Cylinder Engine,Automatic,AWD,null,null,5,4,Gas,10.7L/100km,8.5L/100km,34785
2021,Lexus,RX,39947 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Caviar,Beige,5,4,Gas,12.2L/100km,9.0L/100km,54888
2016,Lexus,RX,150000 km,SUV,3.5L,Automatic,AWD,Satin Cashmere Metallic,null,5,4,Gas,12.2L/100km,8.9L/100km,34888
2019,Lexus,NX,46053 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,10.7L/100km,8.5L/100km,34996
2019,Lexus,IS,34333 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black,Red,5,4,Gas,12.3L/100km,9.1L/100km,35890
2020,Lexus,NX,68316 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Nebula Grey Pearl,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,36590
2019,Lexus,NX,38884 km,SUV,4 Cylinder Engine,Automatic,AWD,Black,Black,null,4,Gas,10.7L/100km,8.5L/100km,36795
2019,Lexus,NX,65453 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,10.7L/100km,8.5L/100km,36888
2020,Lexus,NX,32851 km,SUV,I-4 cyl,Automatic,AWD,Nebula Grey Pearl,null,null,null,Premium Unleaded,10.7L/100km,8.4L/100km,36900
2019,Lexus,UX,65579 km,SUV,2.0L 4cyl,CVT,AWD,Nebula Grey Pearl,Black,null,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,36995
2020,Lexus,NX,49286 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Atomic Silver,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,37290
2022,Lexus,ES,30330 km,Sedan,V6 Cylinder Engine 3.5L,Automatic,FWD,null,Black,null,4,Gas,10.7L/100km,7.3L/100km,52995
2019,Lexus,NX,70748 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Black,null,4,Gas,10.7L/100km,8.5L/100km,37495
2019,Lexus,IS,18905 km,Sedan,Premium Unleaded V-6 3.5 L/211,Automatic,AWD,Silver,Black,5,4,Gas,12.3L/100km,9.1L/100km,37554
2020,Lexus,NX,59896 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,BLACK,Black,5,4,Gas,10.7L/100km,8.4L/100km,37887
2020,Lexus,NX,55590 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,null,null,2,Premium Unleaded,10.7L/100km,8.4L/100km,37888
2019,Lexus,NX,52719 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,BLACK,Black,5,4,Gas,10.7L/100km,8.5L/100km,37888
2020,Lexus,UX,51188 km,SUV,4 Cylinder Engine,CVT,AWD,BLUE,Black,5,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,37895
2020,Lexus,NX,46084 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Black,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,37990
2020,Lexus,NX,22595 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,38290
2020,Lexus,NX,47809 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Black,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,38588
2023,Lexus,UX,2500 km,SUV,4,CVT,AWD,Iridium,null,5,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,59995
2020,Lexus,NX,37085 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,38588
2019,Lexus,IS,33907 km,Sedan,V6 Cylinder Engine,6 Speed Automatic,AWD,WHITE,Black,5,4,Gas,12.3L/100km,9.1L/100km,38888
2020,Lexus,NX,48151 km,SUV,2.0,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,10.7L/100km,8.5L/100km,38888
2019,Lexus,NX,21945 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,10.7L/100km,8.5L/100km,39800
2019,Lexus,RX,97500 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,White,Black,5,4,Gas,12.2L/100km,9.0L/100km,39888
2020,Lexus,NX,52428 km,SUV,2.0,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,10.7L/100km,8.4L/100km,39888
2020,Lexus,NX,41316 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,10.7L/100km,8.4L/100km,39988
2020,Lexus,NX,67584 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,null,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,39990
2018,Lexus,RX,106882 km,SUV,3.5L,Automatic,AWD,Caviar,Brown,7,4,Gas,13.1L/100km,9.4L/100km,39995
2022,Lexus,NX,8100 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.4 L/146,Automatic,AWD,Cloudburst Grey,null,5,4,Gas,null,null,56988
2020,Lexus,NX,33450 km,SUV,I-4 cyl,Automatic,AWD,White,Red,null,null,Premium Unleaded,10.7L/100km,8.5L/100km,39998
2019,Lexus,NX,29200 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Black,Black,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,39999
2016,Lexus,GX,139000 km,SUV,8 Cylinder,Automatic,4x4,Starfire Pearl,Black,7,4,Gas,15.7L/100km,11.7L/100km,39999
2020,Lexus,UX,25262 km,SUV,2.0L 4cyl,CVT,AWD,null,null,null,2,Gasoline Hybrid,5.7L/100km,6.2L/100km,40290
2020,Lexus,NX,33250 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,10.7L/100km,8.4L/100km,40588
2020,Lexus,UX,63000 km,SUV,Gas/Electric I-4 2.0 L/121,CVT,AWD,Eminent White Pearl,Red,5,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,40750
2018,Lexus,NX,73000 km,SUV,4 Cylinder Engine,CVT,AWD,Eminent White,Black,5,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,40999
2020,Lexus,NX,47219 km,SUV,I-4 cyl,6 Speed Automatic,AWD,Eminent White Pearl,null,null,null,Premium Unleaded,10.7L/100km,8.5L/100km,41189
2021,Lexus,NX,40268 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Red,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,41788
2015,Lexus,RX,94536 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Nightfall Mica,Brown,5,4,Gas,12.2L/100km,8.9L/100km,35288
2020,Lexus,NX,61617 km,SUV,2.0,6 Speed Automatic,AWD,Nebula Grey Pearl,Brown,5,4,Gas,10.7L/100km,8.5L/100km,41888
2018,Lexus,IS,36491 km,Sedan,V6 Cylinder Engine,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Gas,12.6L/100km,9.2L/100km,41888
2020,Lexus,NX,20653 km,SUV,4 Cylinder Engine,Automatic,AWD,White,Black,null,null,Gas,10.7L/100km,8.4L/100km,41995
2018,Lexus,RX,74278 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Atomic Silver,null,null,4,Gas,12.2L/100km,9.0L/100km,41995
2021,Lexus,NX,24351 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Black,null,2,Premium Unleaded,10.7L/100km,8.5L/100km,42290
2018,Lexus,RX,47582 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Bronze,Beige,5,4,Gas,12.2L/100km,9.0L/100km,42788
2020,Lexus,UX,26697 km,SUV,4 Cylinder Engine,CVT,AWD,WHITE,Black,5,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,42888
2021,Lexus,NX,11679 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,Nebula Grey Pearl,Black,null,null,Gas,10.7L/100km,8.5L/100km,43500
2019,Lexus,IS,40286 km,Sedan,Premium Unleaded V-6 3.5 L/211,Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,12.3L/100km,9.1L/100km,43510
2019,Lexus,IS,56000 km,Sedan,3.5,Automatic,AWD,Black,Red,5,4,Gas,12.3L/100km,9.1L/100km,43950
2020,Lexus,NX,32700 km,SUV,2.0,6 Speed Automatic,AWD,White,Red,5,4,Gas,10.7L/100km,8.5L/100km,43888
2021,Lexus,NX,66269 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,White,Red,5,4,Gas,10.7L/100km,8.5L/100km,43989
2021,Lexus,NX,45389 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Red,null,4,Gas,10.7L/100km,8.5L/100km,44495
2019,Lexus,RX,44594 km,SUV,V6 Cylinder Engine,Automatic,AWD,Nightfall Mica,Black,null,4,Gas,12.2L/100km,9.0L/100km,44588
2018,Lexus,RX,78151 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Caviar,Black,6,4,Gas,13.1L/100km,9.4L/100km,44888
2022,Lexus,NX,11000 km,SUV,I-4 cyl,8 Speed Automatic,AWD,Caviar,Black,null,null,Regular Unleaded,9.4L/100km,7.4L/100km,44900
2020,Lexus,RX,76373 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,null,4,Gas,12.2L/100km,9.0L/100km,44995
2020,Lexus,RX,28489 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Black,Black,5,4,Gas,12.2L/100km,9.0L/100km,45788
2020,Lexus,NX,15853 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Nebula Grey Pearl,Red,null,4,Gas,10.7L/100km,8.5L/100km,45995
2018,Lexus,IS,86395 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black,Beige,null,4,Gas,12.6L/100km,9.2L/100km,31588
2021,Lexus,IS,1000 km,Sedan,3.5L,Automatic,AWD,Atomic Silver,Red,5,4,Gas,12.2L/100km,9.0L/100km,46888
2020,Lexus,RX,66986 km,SUV,Regular Unleaded V-6 3.5 L/211,Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,12.2L/100km,9.0L/100km,46990
2021,Lexus,NX,26082 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Caviar,Red,null,4,Gas,10.7L/100km,8.5L/100km,46995
2020,Lexus,RX,63854 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Atomic Silver,Black,null,4,Gas,12.2L/100km,9.0L/100km,46995
2019,Lexus,NX,27979 km,SUV,2.5L 4cyl,CVT,AWD,Blue Vortex Metallic,Black,null,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,46995
2020,Lexus,NX,43479 km,SUV,2.5L 4cyl,CVT,AWD,Caviar,Red,5,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,46995
2019,Lexus,RX,63412 km,SUV,3.5L,Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,12.2L/100km,9.0L/100km,46995
2020,Lexus,RX,29948 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Black,null,null,2,Gas,12.2L/100km,9.0L/100km,47290
2021,Lexus,RX,52086 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,5,4,Gas,12.2L/100km,9.0L/100km,47388
2021,Lexus,UX,24707 km,SUV,2,Automatic,AWD,Black,Black,5,4,Gasoline Hybrid,null,null,45900
2021,Lexus,NX,20083 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,White,Red,5,4,Gas,10.7L/100km,8.5L/100km,47588
2019,Lexus,RX,46843 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,BLACK,Black,5,4,Gas,12.2L/100km,9.0L/100km,47888
2021,Lexus,NX,22793 km,SUV,4 Cylinder Engine,6 Speed Automatic,AWD,WHITE,Red,5,4,Gas,10.7L/100km,8.5L/100km,47888
2017,Lexus,RX,53214 km,SUV,V6 Cylinder Engine,CVT,AWD,WHITE,Brown,5,4,Gasoline Hybrid,7.5L/100km,8.4L/100km,47888
2020,Lexus,RX,69584 km,SUV,3.5L,Automatic,AWD,White,Black,5,4,Gas,12.2L/100km,9.0L/100km,47888
2021,Lexus,RX,49867 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,5,4,Gas,12.2L/100km,9.0L/100km,48388
2020,Lexus,RX,44852 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Black,Black,5,4,Gas,12.2L/100km,9.0L/100km,48588
2021,Lexus,IS,19749 km,Sedan,V6 Cylinder Engine,6 Speed Automatic,AWD,Ultra White,Black,5,4,Gas,12.2L/100km,9.0L/100km,48800
2021,Lexus,IS,26584 km,Sedan,V6 Cylinder Engine,6 Speed Automatic,AWD,Atomic Silver,Red,5,4,Gas,12.2L/100km,9.0L/100km,48888
2020,Lexus,RX,39080 km,SUV,V6 Cylinder Engine,Automatic,AWD,Caviar,null,null,null,Gas,13.1L/100km,9.4L/100km,52900
2020,Lexus,RX,27450 km,SUV,3.5L 6-Cylinder DOHC,Automatic,AWD,Atomic Silver,Black,null,4,Gas,12.2L/100km,9.0L/100km,48988
2020,Lexus,RX,48108 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,null,null,2,Gas,12.2L/100km,9.0L/100km,48990
2020,Lexus,RX,73398 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Black,null,null,2,Gas,12.4L/100km,9.0L/100km,48990
2020,Lexus,RX,37636 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,null,4,Gas,12.2L/100km,9.0L/100km,48995
2020,Lexus,RX,57100 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,Atomic Silver,Black,null,4,Gas,12.2L/100km,9.0L/100km,49239
2020,Lexus,RX,48732 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,BLACK,Black,5,4,Gas,12.2L/100km,9.0L/100km,49888
2021,Lexus,UX,42038 km,SUV,4 Cylinder Engine,CVT,AWD,BLACK,Red,5,4,Gasoline Hybrid,5.7L/100km,6.2L/100km,45688
2018,Lexus,NX,73000 km,SUV,4 Cylinder Engine,CVT,AWD,Eminent White,Black,5,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,40999
2023,Lexus,NX,1153 km,SUV,2.4L 4cyl,8 Speed Automatic,AWD,Atomic Silver,Red,null,2,Premium Unleaded,null,null,60885
2022,Lexus,RX,25511 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,12.2L/100km,9.0L/100km,66888
2016,Lexus,NX,98765 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,Atomic Silver,Black,5,4,Premium Unleaded,10.6L/100km,8.4L/100km,31288
2022,Lexus,RC,9251 km,Coupe,V6 Cylinder Engine,6 Speed Automatic,AWD,Cloudburst Grey,Black,4,2,Gas,12.2L/100km,9.0L/100km,57888
2018,Lexus,LS,45444 km,Sedan,3.5L 6 Cyl,Automatic,AWD,Black,Black,5,4,Gas,13.0L/100km,8.7L/100km,73888
2008,Lexus,SC,297100 km,Convertible,8 Cylinder Engine,Automatic,null,null,null,null,null,Gas,12.9L/100km,8.8L/100km,18995
2020,Lexus,RX,36598 km,SUV,V-6 cyl,Automatic,AWD,Eminent White Pearl,Black,null,null,Regular Unleaded,12.2L/100km,9.0L/100km,45900
2020,Lexus,RX,32624 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Nebula Grey Pearl,Red,5,4,Gas,12.2L/100km,9.0L/100km,49888
2023,Lexus,NX,3422 km,null,Engine: 2.5L 4-Cylinder DOHC 16-Valve w/VVT-iE,null,null,Caviar,null,null,null,Gas,null,null,49888
2021,Lexus,RX,34675 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,null,2,Gas,12.2L/100km,9.0L/100km,49990
2021,Lexus,ES,44614 km,Sedan,V6 Cylinder Engine,8 Speed Automatic,FWD,Nebula Grey Pearl,Black,5,4,Gas,10.7L/100km,7.2L/100km,49999
2022,Lexus,NX,9700 km,SUV,Intercooled Turbo Premium Unleaded I-4 2.4 L/146,Automatic,AWD,Ultra White,null,5,4,Gas,10.7L/100km,8.4L/100km,58988
2023,Lexus,NX,760 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Caviar,Black,null,2,Gas,9.4L/100km,7.4L/100km,50225
2023,Lexus,NX,2500 km,SUV,2.5L 4cyl,8 Speed Automatic,AWD,Atomic Silver,Black,null,2,Gas,9.4L/100km,7.4L/100km,50285
2021,Lexus,NX,6462 km,SUV,4 Cylinder Engine,Automatic,AWD,Atomic Silver,null,null,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,50564
2022,Lexus,IS,3579 km,Sedan,V6 Cylinder Engine,Automatic,AWD,White,null,null,4,Gas,12.2L/100km,9.0L/100km,50812
2021,Lexus,NX,8066 km,SUV,4 Cylinder Engine,CVT,AWD,Eminent White Pearl,null,5,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,51916
2020,Lexus,RX,35168 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Red,null,4,Gas,12.2L/100km,9.0L/100km,51995
2017,Lexus,GX,45029 km,SUV,8 Cylinder Engine,Automatic,4WD,Starfire Pearl,null,null,null,Gas,16.0L/100km,12.9L/100km,52021
2021,Lexus,RX,22023 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Atomic Silver,null,null,2,Gas,12.2L/100km,9.0L/100km,52490
2023,Lexus,ES,4142 km,Sedan,2.5L 4cyl,8 Speed Automatic,AWD,Caviar,Black,null,2,Gas,9.5L/100km,7.0L/100km,52795
2019,Lexus,NX,73958 km,SUV,2.0L 4cyl,6 Speed Automatic,AWD,White,Black,5,4,Premium Unleaded,10.7L/100km,8.5L/100km,35995
2019,Lexus,RX,119167 km,SUV,3.5L 6cyl,CVT,AWD,Atomic Silver,Black,5,4,Gasoline Hybrid,7.5L/100km,8.4L/100km,52888
2021,Lexus,RX,24406 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Caviar,Beige,5,4,Gas,12.2L/100km,9.0L/100km,52995
2021,Lexus,IS,33630 km,Sedan,V-6 cyl,6 Speed Automatic,AWD,Ultra White,White,null,null,Premium Unleaded,12.2L/100km,9.0L/100km,53500
2021,Lexus,ES,34598 km,Sedan,2.5L 4cyl,CVT,FWD,Caviar,Brown,5,4,Gasoline Hybrid,5.5L/100km,5.2L/100km,53888
2021,Lexus,IS,17761 km,Sedan,3.5L 6cyl,6 Speed Automatic,AWD,Ultrasonic Blue Mica 2.0,null,null,2,Premium Unleaded,12.2L/100km,9.0L/100km,53890
2020,Lexus,RX,38679 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,WHITE,Black,5,4,Gas,12.2L/100km,9.0L/100km,54500
2021,Lexus,RX,33933 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Caviar,Red,5,4,Gas,12.2L/100km,9.0L/100km,54888
2021,Lexus,RX,11207 km,SUV,3.5L V6 DOHC 24V,Automatic,AWD,Atomic Silver,Black,null,4,Gas,12.2L/100km,9.0L/100km,54999
2023,Lexus,ES,874 km,Sedan,3.5L 6cyl,8 Speed Automatic,FWD,White,Black,null,2,Premium Unleaded,10.7L/100km,7.3L/100km,55295
2020,Lexus,NX,63252 km,SUV,4 Cylinder Engine,Automatic,AWD,Nebula Grey Pearl,Black,null,4,Gasoline Hybrid,7.2L/100km,7.9L/100km,44498
2022,Lexus,NX,26712 km,SUV,4 Cylinder Engine,CVT,AWD,Caviar,Black,5,4,Gasoline Hybrid,5.7L/100km,6.4L/100km,55785
2022,Lexus,ES,7245 km,Sedan,I-4 cyl,Automatic,FWD,Caviar,Black,null,null,Regular Unleaded,5.5L/100km,5.2L/100km,55900
2022,Lexus,RX,14545 km,SUV,V6 Cylinder Engine 3.5L,Automatic,AWD,null,null,null,4,Gas,12.2L/100km,9.0L/100km,56499
2022,Lexus,RX,20503 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,WHITE,Beige,5,4,Gas,12.2L/100km,9.0L/100km,56888
2022,Lexus,ES,7513 km,Sedan,3.5L 6cyl,8 Speed Automatic,FWD,Ultrasonic Blue Mica 2.0,null,null,2,Premium Unleaded,10.7L/100km,7.3L/100km,56990
2021,Lexus,RX,21037 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Caviar,null,null,2,Gas,12.2L/100km,9.0L/100km,57290
2021,Lexus,RX,10105 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,Black,5,4,Gas,12.2L/100km,9.0L/100km,57588
2022,Lexus,RX,60000 km,SUV,3.5L,Automatic,AWD,Nebula Grey Pearl,Black,5,4,Gas,12.2L/100km,9.0L/100km,57880
2020,Lexus,RX,50228 km,SUV,3.5L 6cyl,CVT,AWD,Black,Black,5,4,Gasoline Hybrid,7.5L/100km,8.4L/100km,57888
2019,Lexus,RX,44594 km,SUV,V6 Cylinder Engine,Automatic,AWD,Nightfall Mica,Black,null,4,Gas,12.2L/100km,9.0L/100km,44588
2022,Lexus,NX,4172 km,SUV,2.5L 4cyl,CVT,AWD,Atomic Silver,null,null,2,Gasoline Hybrid,5.7L/100km,6.4L/100km,57990
2023,Lexus,NX,1532 km,SUV,2.4L 4cyl,8 Speed Automatic,AWD,White,Red,null,2,Premium Unleaded,null,null,58235
2022,Lexus,RX,11165 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,null,null,null,2,Gas,12.2L/100km,9.0L/100km,58888
2021,Lexus,RX,27024 km,SUV,V6 Cylinder Engine,8 Speed Automatic,AWD,Blue,Black,5,4,Gas,12.2L/100km,9.0L/100km,58988
2022,Lexus,RX,8308 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,White,null,null,2,Gas,12.2L/100km,9.0L/100km,59488
2021,Lexus,RX,11524 km,SUV,3.5L 6cyl,8 Speed Automatic,AWD,Caviar,Red,null,2,Gas,12.2L/100km,9.0L/100km,59590
2022,Lexus,RX,18768 km,SUV,V-6 cyl,Automatic,AWD,Atomic Silver,null,null,null,Regular Unleaded,12.2L/100km,9.0L/100km,59900
2018,Lexus,LS,67969 km,Sedan,V6 Cylinder Engine,Automatic,AWD,Black,Black,5,4,Gas,13.0L/100km,8.7L/100km,59910
